CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
08-02-2291-46,08-007,TOTONICAPAN,SAN CRISTOBAL TOTONICAPAN,"""INSTITUTO DE EDUCACION BASICA POR MADUREZ UK UXAQ AB AL""",4TA. CALLE 3-49 ZONA 4,36219342,YESENIA CAROLINA TACAM MORALES,ELIDA SANTOS HERNÁNDEZ HERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,TOTONICAPÁN
08-03-0031-46,08-016,TOTONICAPAN,SAN FRANCISCO EL ALTO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,3A. CALLE 6-81 ZONA 1,,MARTA MARIA BATZ SOCOP DE TZUL,---,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-03-0050-46,08-009,TOTONICAPAN,SAN FRANCISCO EL ALTO,COLEGIO CIENCIA Y CULTURA,1A. AVENIDA 4-33 ZONA 1,51071549,HEBERTO WOTZBELI PALACIOS JUC,BENJAMIN EDUARDO PACHECO HERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,TOTONICAPÁN
08-03-0055-46,08-009,TOTONICAPAN,SAN FRANCISCO EL ALTO,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,PARAJE CHIVENTUR ALDEA CHIVARRETO,58388000,HEBERTO WOTZBELI PALACIOS JUC,JULIA ARACELY GUTIÉRREZ JUÁREZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-03-0056-46,08-009,TOTONICAPAN,SAN FRANCISCO EL ALTO,COLEGIO CIENCIA Y CULTURA,1ERA AVENIDA 4-33 ZONA 1,54788779,HEBERTO WOTZBELI PALACIOS JUC,BENJAMIN EDUARDO PACHECO HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,TOTONICAPÁN
08-03-0061-46,08-009,TOTONICAPAN,SAN FRANCISCO EL ALTO,COLEGIO CIENCIA Y CULTURA,1ERA AVENIDA 4-33 ZONA 1,41153110,HEBERTO WOTZBELI PALACIOS JUC,BENJAMIN EDUARDO PACHECO HERNÁNDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),TOTONICAPÁN
08-04-0021-46,08-016,TOTONICAPAN,SAN ANDRES XECUL,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL CEMENTERIO,,MARTA MARIA BATZ SOCOP DE TZUL,---,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
08-04-0022-46,08-012,TOTONICAPAN,SAN ANDRES XECUL,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"PARAJE CHICUÁ, ALDEA CHAJABAL",54547905,NORMA NOEMI MENCHU TACAM,JUAN EFRAÍN TZIC MENDOZA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-04-0026-46,08-012,TOTONICAPAN,SAN ANDRES XECUL,LICEO PREUNIVERSITARIO XECUL,1A CALLE 2-52 ZONA 4,77374786,NORMA NOEMI MENCHU TACAM,LUIS MIGUEL TISTOJ TECUN,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-04-0027-46,08-012,TOTONICAPAN,SAN ANDRES XECUL,COLEGIO PRIVADO SAN ANDRES,"1A CALLE A 4-36 ZONA 4, SAN ANDRES XECUL",57749484,NORMA NOEMI MENCHU TACAM,EDGAR ANTONIO CUX SAJCHÉ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-0123-46,08-023,TOTONICAPAN,MOMOSTENANGO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SAN VICENTE BUENABAJ,50624006,---------------------------- ----------------------------------,JUAN FAUSTINO TZUN VICENTE,DIVERSIFICADO,OFICIAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-0149-46,08-025,TOTONICAPAN,MOMOSTENANGO,"""CENTRO DE EDUCACIÓN EXTRAESCOLAR-CEEX""","ZONA 2, BARRIO SANTA CATARINA.",44988109,VICTOR JESUS TZIC LACAN,MICAELA ABAC VICENTE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-0151-46,08-015,TOTONICAPAN,MOMOSTENANGO,"INSTITUTO PRIVADO MIXTO DIVERSIFICADO ""NUEVO HORIZONTE""","2DA AVENIDA Y SEGUNDA CALLE ZONA 3, BARRIO SANTA CATARINA",77365201,PABLO MALAQUIAS BATEN XILOJ,ELSA IXCAMPARIJ IXCOY,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-0152-46,08-016,TOTONICAPAN,MOMOSTENANGO,INSTITUTO DIVERSIFICADO POR COOPERATIVA,"PARAJE POLOGUA, ALDEA SAN ANTONIO PASAJOC.",56156071,MARTA MARIA BATZ SOCOP DE TZUL,ELVIA MAGDALENA PÉREZ AJTÚN,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-0478-46,08-015,TOTONICAPAN,MOMOSTENANGO,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA MOMOSTECO,2DA AVENIDA Y SEGUNDA CALLE ZONA 3 BARRIO SANTA CATARINA,77365201,PABLO MALAQUIAS BATEN XILOJ,WILFRIDO SAMUEL TZUNUN TUMAX,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-0480-46,,TOTONICAPAN,MOMOSTENANGO,INSTITUTO DIVERSIFICADO ADSCRITO AL INSTITUTO PRIVADO MIXTO DE EDUC. BASICA NOCTURNO 'SANTIAGO',CASA PARROQUIAL,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),TOTONICAPÁN
08-05-1824-46,08-016,TOTONICAPAN,MOMOSTENANGO,COLEGIO PRIVADO MIXTO EL ALBA,1RA. CALLE 2-81 ZONA 4,77365361,MARTA MARIA BATZ SOCOP DE TZUL,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-2250-46,08-015,TOTONICAPAN,MOMOSTENANGO,INSTITUTO MAGISTERIO DE EDUCACION PRIMARIA BILINGUE INTERCULTURAL POR COOPERATIVA DE ENSEÑANZA,"SEGUNDA CALLE A 01-11 ZONA 2, BARRIO PATZITE",31498382,PABLO MALAQUIAS BATEN XILOJ,SANTOS PAULINO SONTAY CHAVEZ,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-05-2383-46,08-014,TOTONICAPAN,MOMOSTENANGO,COLEGIO MESOAMERICANO MOMOSTENANGO,4A. AVENIDA 4-66 ZONA 4,77365329,MARVIN ALEJANDRO BATEN AJANEL,JULIO ROLANDO ZARATE ACABAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0064-46,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,"COLEGIO PRIVADO ""FLOR DE MARIA""",SANTA MARIA CHIQUIMULA,45665179,MAURICIO OSORIO TZUNUX,CARLOS ENRIQUE CHACAJ CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,TOTONICAPÁN
08-06-0073-46,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,CENTRO EDUCATIVO FE Y ALEGRIA NO 49,"CANTÓN CENTRO, SALIDA A SANTA LUCIA LA REFORMA",56945380,MAURICIO OSORIO TZUNUX,FELIPE DE JESÚS TZUNÚN ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0079-46,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,"COLEGIO PRIVADO MIXTO ""FLOR DE MARIA""","CALLE REAL AL CEMENTERIO, ZONA 4",45665179,MAURICIO OSORIO TZUNUX,CARLOS ENRIQUE CHACAJ CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,BILINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-06-0080-46,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,"COLEGIO PRIVADO MIXTO ""FLOR DE MARÍA""","CALLE REAL AL CEMENTERIO, ZONA 4",45665179,MAURICIO OSORIO TZUNUX,CARLOS ENRIQUE CHACAJ CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,TOTONICAPÁN
08-06-0118-46,08-019,TOTONICAPAN,SANTA MARIA CHIQUIMULA,"COLEGIO PRIVADO MIXTO ""FLOR DE MARÍA""",CALLE REAL AL CEMENTERIO ZONA 4.,45665179,MAURICIO OSORIO TZUNUX,CARLOS ENRIQUE CHACAJ CARRILLO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),TOTONICAPÁN
08-06-2297-46,08-024,TOTONICAPAN,SANTA MARIA CHIQUIMULA,COLEGIO PRIVADO MIXTO TZ OLOJCHE,2A. CALLE 3-17 ZONA 1,,MIGUEL AJPOP VASQUEZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,TOTONICAPÁN
08-07-0042-46,08-021,TOTONICAPAN,SANTA LUCIA LA REFORMA,"COLEGIO MIXTO DE EDUCACIÓN TÉCNICO DIVERSIFICADO ""VILLA REAL""",2DA AVENIDA ZONA 2,57255872,PEDRO JOSE CHAN RALAC,MANUEL FRANCISCO SARAT CHITÍ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),TOTONICAPÁN
08-07-0043-46,08-021,TOTONICAPAN,SANTA LUCIA LA REFORMA,"COLEGIO MIXTO DE EDUCACIÓN TÉCNICO DIVERSIFICADO ""VILLA REAL""",2DA AVENIDA ZONA 2,57255872,PEDRO JOSE CHAN RALAC,MANUEL FRANCISCO SARAT CHITÍ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,TOTONICAPÁN
08-08-0020-46,08-022,TOTONICAPAN,SAN BARTOLO AGUAS CALIENTES,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"COLONIA LOS CIPRESES, CENTRO SAN BARTOLO AGUAS CALIENTES",58621465,JOSÉ FELICIANO PÉREZ CHAMPET,JORGE JOSUE ALEJANDRO MARTINEZ CHUN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),TOTONICAPÁN
,,,,,,,,,,,,,,,,
90 Establecimientos encontrados,,,,,,,,,,,,,,,,
