CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
15-03-0092-46,15-031,BAJA VERAPAZ,RABINAL,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,"CASERÍO PLAN DE SANCHEZ, ALDEA RAXJUT",56904739,EDGAR OVIDIO SIC XITUMUL,--,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-0134-46,,BAJA VERAPAZ,RABINAL,LICEO PRIVADO MIXTO DE CIENCIAS COMERCIALES 'RABINAL ACHI',3A. AVENIDA 1-55 ZONA 3,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-0141-46,15-031,BAJA VERAPAZ,RABINAL,COLEGIO PARTICULAR MIXTO VIDA NUEVA,"4TA. AVENIDA 1-83, ZONA 2 03/01/2044",58413232,EDGAR OVIDIO SIC XITUMUL,PROF. IRRAEL GONZALEZ GONZALEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),BAJA VERAPAZ
15-03-0143-46,15-031,BAJA VERAPAZ,RABINAL,COLEGIO INTEGRAL NUEVA GENERACIÓN,"1A. CALLE 7-17, ZONA 2",79388194,EDGAR OVIDIO SIC XITUMUL,PROF. GERMAN RAXCACÓ GÓMEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),BAJA VERAPAZ
15-03-0145-46,15-031,BAJA VERAPAZ,RABINAL,CENTRO EDUCATIVO ESTUDIANTIL CON ORIENTACIÓN EN COMPUTACIÓN,"3A. CALLE 5-41, ZONA 2",47477455,EDGAR OVIDIO SIC XITUMUL,PROF. FÉLIX ISMALEJ MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),BAJA VERAPAZ
15-03-0778-46,15-031,BAJA VERAPAZ,RABINAL,CENTRO CULTURAL DE AMERICA,3 CALLE 2-87 ZONA 2,79388718,EDGAR OVIDIO SIC XITUMUL,FABIO RAXCACÓ ISMALEJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1794-46,15-031,BAJA VERAPAZ,RABINAL,COLEGIO MIXTO PRIVADO MARIA ESMERALDA,"2A. CALLE Y 5A. AVENIDA , ZONA 4",,EDGAR OVIDIO SIC XITUMUL,PEM. ZOILA CÁNDIDA LUNA PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1795-46,15-031,BAJA VERAPAZ,RABINAL,CENTRO EDUCATIVO MEDALLA MILAGROSA,4A. AVENIDA 1-83 ZONA 2,56109620,EDGAR OVIDIO SIC XITUMUL,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1888-46,15-031,BAJA VERAPAZ,RABINAL,CENTRO CULTURAL DE AMERICA,3ERA. CALLE 2-87 ZONA 2,79388718,EDGAR OVIDIO SIC XITUMUL,FABIO RAXCACÓ ISMALEJ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-1963-46,15-031,BAJA VERAPAZ,RABINAL,COLEGIO MIXTO ZAMANEB,2DA. CALLE 2-15 ZONA 1,79388962,EDGAR OVIDIO SIC XITUMUL,OSCAR ARMANDO GUZMÁN MAZARIEGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-03-2050-46,15-031,BAJA VERAPAZ,RABINAL,ENBI OXLAJUJ NO´OJ,ALDEA PACHALUM,57174883,EDGAR OVIDIO SIC XITUMUL,PETRONILA MORALES ROMÁN,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,BILINGUE,DOBLE,DIARIO(REGULAR),BAJA VERAPAZ
15-03-2052-46,15-031,BAJA VERAPAZ,RABINAL,COLEGIO MIXTO ZAMANEB,2DA. CALLE 2-15 ZONA 1,79388962,EDGAR OVIDIO SIC XITUMUL,JORGE RONALDO OLIVA GARCIA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-03-2150-46,15-031,BAJA VERAPAZ,RABINAL,COLEGIO INTEGRAL NUEVA GENERACION,1A. CALLE 7-17 ZONA 2,79388194,EDGAR OVIDIO SIC XITUMUL,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-04-0088-46,15-029,BAJA VERAPAZ,CUBULCO,"CENTRO EDUCATIVO ""NUEVA ESPERANZA""",BARRIO MAGDALENA,79545457,HUGO MAURICIO MORALES MORALES,JUAN QUILA SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0089-46,15-029,BAJA VERAPAZ,CUBULCO,"CENTRO EDUCATIVO ""NUEVA ESPERANZA""",BARRIO MAGDALENA,79545457,HUGO MAURICIO MORALES MORALES,JUAN QUILA SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-04-0100-46,15-029,BAJA VERAPAZ,CUBULCO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CASERIO CHIRUJ,57172178,HUGO MAURICIO MORALES MORALES,HANDY AMPARO ALVARADO GALIEGO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0192-46,15-029,BAJA VERAPAZ,CUBULCO,"CENTRO EDUCATIVO ""NUEVA ESPERANZA""",BARRIO MAGDALENA,79545457,HUGO MAURICIO MORALES MORALES,TOMÁS QUILÁ SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-04-0223-46,15-029,BAJA VERAPAZ,CUBULCO,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA PACHOJOP,50624654,HUGO MAURICIO MORALES MORALES,ELÍAS CAMAJÁ CEBALLOS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0230-46,15-029,BAJA VERAPAZ,CUBULCO,"COLEGIO PARTICULAR MIXTO ""NUEVO AMANECER""",BARRIO MAGDALENA,79540241,HUGO MAURICIO MORALES MORALES,ZACARÍAS RODRÍGUEZ RUÍZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-04-0231-46,15-029,BAJA VERAPAZ,CUBULCO,CENTRO EDUCATIVO NUEVA ESPERANZA,BARRIO MAGDALENA,79545457,HUGO MAURICIO MORALES MORALES,TOMAS QUILA SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-04-0238-46,15-011,BAJA VERAPAZ,CUBULCO,COLEGIO PARTICULAR MIXTO NUEVO AMANECER,BARRIO MAGDALENA,79540241,SANTOS BALTAZAR CEBALLOS,ZACARÍAS RODRÍGUEZ RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-04-0248-46,15-024,BAJA VERAPAZ,CUBULCO,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-,CASERÍO CHIRUJ,54887718,VIVIAN VERONICA PRERA NOGUERA,EDY LEONEL VÁSQUEZ LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,BAJA VERAPAZ
15-04-0252-46,15-029,BAJA VERAPAZ,CUBULCO,CENTRO EDUCATIVO NUEVA ESPERANZA,BARRIO MAGDALENA,79545457,HUGO MAURICIO MORALES MORALES,TOMÁS QUILÁ SANTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),BAJA VERAPAZ
15-04-0670-46,15-029,BAJA VERAPAZ,CUBULCO,COLEGIO PARTICULAR MIXTO NUEVO AMANECER,BARRIO MAGDALENA,79540241,HUGO MAURICIO MORALES MORALES,ZACARÍAS RODRÍGUEZ RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-05-0014-46,15-016,BAJA VERAPAZ,GRANADOS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,57678563,JORGE ARNOLDO ALVARADO PEREZ,ELIDO ARCENIO MAYÉN CÓRDOVA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-05-0037-46,15-016,BAJA VERAPAZ,GRANADOS,COLEGIO INTERCULTURAL TUNCAJ,GRANADOS,40737673,JORGE ARNOLDO ALVARADO PEREZ,FILADELFO GARCÍA ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-05-0041-46,15-015,BAJA VERAPAZ,GRANADOS,LICEO AMANECER EN VICTORIA,ALDEA SALTÁN,79400043,FLORA MILIAN MILIAN DE GARCIA,OTTO LUDWING SERRANO CABALLEROS,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-05-0045-46,15-016,BAJA VERAPAZ,GRANADOS,"CENTRO DE ESTUDIOS MAGISTERIALES ""CEM""",ALDEA POTRERO GRANDE,55263805,JORGE ARNOLDO ALVARADO PEREZ,SERGIO LEONEL GARCÍA ARÉVALO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-05-0047-46,15-016,BAJA VERAPAZ,GRANADOS,COLEGIO INTERCULTURAL TUNCAJ,GRANADOS,40731673,JORGE ARNOLDO ALVARADO PEREZ,FILADELFO GARCÍA ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),BAJA VERAPAZ
15-05-1942-46,15-016,BAJA VERAPAZ,GRANADOS,COLEGIO INTERCULTURAL TUNCAJ,GRANADOS,40737673,JORGE ARNOLDO ALVARADO PEREZ,FILADELFO GARCÍA ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),BAJA VERAPAZ
15-05-2153-46,15-016,BAJA VERAPAZ,GRANADOS,COLEGIO INTERCULTURAL TUNCAJ,GRANADOS,40737673,JORGE ARNOLDO ALVARADO PEREZ,FILADELFO GARCÍA ALVARADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-05-2171-46,15-015,BAJA VERAPAZ,GRANADOS,CENTRO DE ESTUDIOS MAGISTERIALES 'CEM',ALDEA POTRERO GRANDE,55263805,FLORA MILIAN MILIAN DE GARCIA,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-05-2172-46,15-015,BAJA VERAPAZ,GRANADOS,CENTRO DE ESTUDIOS MAGISTERIALES 'CEM',ALDEA POTRERO GRANDE,,FLORA MILIAN MILIAN DE GARCIA,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-06-0006-46,15-018,BAJA VERAPAZ,SANTA CRUZ EL CHOL,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,57032723,CESAR LEONEL GRAMAJO JIMENEZ,REINA ISABEL REYES CÓRDOBA DE NUFIO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-06-0013-46,15-018,BAJA VERAPAZ,SANTA CRUZ EL CHOL,COLEGIO PARTICULAR MIXTO VALLE DEL URRAM,EL CHOL,54392409,CESAR LEONEL GRAMAJO JIMENEZ,WILIAMS ESTUARDO CAHUEQUE GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DIARIO(REGULAR),BAJA VERAPAZ
15-06-0017-46,15-018,BAJA VERAPAZ,SANTA CRUZ EL CHOL,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,BARRIO EL CENTRO,56328963,CESAR LEONEL GRAMAJO JIMENEZ,JULIO CÉSAR TOBAR MAGAÑA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-06-1265-46,15-018,BAJA VERAPAZ,SANTA CRUZ EL CHOL,COLEGIO PARTICULAR MIXTO VALLE DEL URRAM,EL CHOL,31998643,CESAR LEONEL GRAMAJO JIMENEZ,WILIAMS ESTUARDO CAHUEQUE GONZÁLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-07-0033-46,15-035,BAJA VERAPAZ,SAN JERONIMO,COLEGIO PARTICULAR MIXTO SAN JERONIMO,BARRIO ABAJO,51996477,IRIS QUETZALI ORDOÑEZ TURCIOS DE RAMIREZ,ALDO WILFREDO ALVAREZ RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-07-0036-46,15-035,BAJA VERAPAZ,SAN JERONIMO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO ABAJO,38076396,IRIS QUETZALI ORDOÑEZ TURCIOS DE RAMIREZ,WALESKA JUDITH PICÓN SIANA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-07-0043-46,15-035,BAJA VERAPAZ,SAN JERONIMO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"CASERÍO PLANES Y BODEGAS, ALDEA EL JÍCARO",59474929,IRIS QUETZALI ORDOÑEZ TURCIOS DE RAMIREZ,JOSÉ DINAEL REYES RAYMUNDO,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-07-0045-46,15-035,BAJA VERAPAZ,SAN JERONIMO,INSTITUTO TÉCNICO DE CAPACITACIÓN Y PRODUCTIVIDAD INTECAP,KILÓMETRO 144 RN-17 ALDEA SIBABAJ,77935300,IRIS QUETZALI ORDOÑEZ TURCIOS DE RAMIREZ,JORGE ARMANDO ROMÁN IXTECOC,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),BAJA VERAPAZ
15-07-0046-46,15-024,BAJA VERAPAZ,SAN JERONIMO,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-,"BARRIO ABAJO, CALLE LA ASUNCIÓN",54887718,VIVIAN VERONICA PRERA NOGUERA,EDY LEONEL VÁSQUEZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,BAJA VERAPAZ
15-07-0048-46,15-035,BAJA VERAPAZ,SAN JERONIMO,COLEGIO PARTICULAR MIXTO SAN JERÓNIMO,BARRIO ABAJO,45944665,IRIS QUETZALI ORDOÑEZ TURCIOS DE RAMIREZ,LIC. ALDO WILFREDO ALVAREZ RAMOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),BAJA VERAPAZ
15-08-0131-46,15-021,BAJA VERAPAZ,PURULHA,INSTITUTO MIXTO PARTICULAR VERAPAZ,BARRIO EL CEMENTERIO,35930539,PEDRO ARMANDO CASTRO CHOCO,ROSA ELENA VELÁSQUEZ MEJÍA DE IXTECOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-08-0171-46,15-021,BAJA VERAPAZ,PURULHA,COLEGIO PARTICULAR MIXTO PURULHA PROFA. MARIA ZOE LOPEZ,BARRIO EL CARPINTERO,54269657,PEDRO ARMANDO CASTRO CHOCO,EDUARDO ROBERTO CO TZIB,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-08-0173-46,15-021,BAJA VERAPAZ,PURULHA,COLEGIO PARTICULAR MIXTO PURULHÁ PROFESORA MARÍA ZOE LÓPEZ,BARRIO EL CARPINTERO,59141526,PEDRO ARMANDO CASTRO CHOCO,NELLY MARYCARMEN TOT MAAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-08-0197-46,15-021,BAJA VERAPAZ,PURULHA,COLEGIO PARTICULAR MIXTO PURULHÁ PROFESORA MARÍA ZOE LÓPEZ,BARRIO EL CARPINTERO,59141526,PEDRO ARMANDO CASTRO CHOCO,NELLY MARYCARMEN TOT MAAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-08-0200-46,15-021,BAJA VERAPAZ,PURULHA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,BARRIO SAN ANTONIO,59616498,PEDRO ARMANDO CASTRO CHOCO,LAURA ISABEL MILIÁN BELTETON,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-08-0205-46,15-021,BAJA VERAPAZ,PURULHA,LICEO INTEGRAL PURULENSE VICTORIA,BARRIO LA CRUZ,49771691,PEDRO ARMANDO CASTRO CHOCO,EDGAR FRANCISCO XOY CHÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-08-0206-46,15-021,BAJA VERAPAZ,PURULHA,LICEO INTEGRAL PURULENSE VICTORIA,BARRIO LA CRUZ,49771691,PEDRO ARMANDO CASTRO CHOCO,EDGAR FRANCISCO XOY CHÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
15-08-0207-46,15-021,BAJA VERAPAZ,PURULHA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,ALDEA SAN MARCOS SACSAMANÍ,57325568,PEDRO ARMANDO CASTRO CHOCO,MARVIN DE LA CRUZ TECÚ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-08-0214-46,15-024,BAJA VERAPAZ,PURULHA,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX-,BARRIO EL CENTRO,54887718,VIVIAN VERONICA PRERA NOGUERA,EDY LEONEL VÁSQUEZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,BAJA VERAPAZ
15-08-0219-46,15-021,BAJA VERAPAZ,PURULHA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,CASERÍO NUEVO PROGRESO PANCHISIVIC,50457936,PEDRO ARMANDO CASTRO CHOCO,---,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),BAJA VERAPAZ
15-08-0220-46,15-021,BAJA VERAPAZ,PURULHA,COLEGIO PARTICULAR MIXTO PURULHÁ PROFESORA MARÍA ZOE LÓPEZ,BARRIO EL CARPINTERO,54269657,PEDRO ARMANDO CASTRO CHOCO,LIC. JOSÉ ALFREDO CRUZ SÚN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),BAJA VERAPAZ
15-08-0225-46,15-021,BAJA VERAPAZ,PURULHA,INSTITUTO MIXTO PARTICULAR VERAPAZ,BARRIO EL CEMENTERIO,36383815,PEDRO ARMANDO CASTRO CHOCO,SEIDI YANET RODRÍGUEZ PIRIR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),BAJA VERAPAZ
15-08-2158-46,15-021,BAJA VERAPAZ,PURULHA,INSTITUTO MIXTO PARTICULAR VERAPAZ,BARRIO EL CEMENTERIO,35930539,PEDRO ARMANDO CASTRO CHOCO,ROSA ELENA VELÁSQUEZ MEJÍA DE IXTECOC,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,BAJA VERAPAZ
,,,,,,,,,,,,,,,,
120 Establecimientos encontrados,,,,,,,,,,,,,,,,
