CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
17-03-0113-46,17-003,PETEN,SAN BENITO,CENTRO EDUCATIVO CRISTIANO ADONAI,BARRIO SAN JUAN,42549357,FERNANDO RAFAEL LEAL CORDOVA,EDWIN NOE MARROQUIN HERNANDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-03-0115-46,17-003,PETEN,SAN BENITO,"LICEO DE CIENCIAS TECNICAS ""EL REDENTOR""",BARRIO 3 DE ABRIL,47981031,FERNANDO RAFAEL LEAL CORDOVA,RODOLFO MEDINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-03-0116-46,17-003,PETEN,SAN BENITO,"LICEO DE CIENCIAS TECNICAS ""EL REDENTOR""",BARRIO 3 DDE ABRIL,48274081,FERNANDO RAFAEL LEAL CORDOVA,RODOLFO MEDINA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-03-0120-46,17-003,PETEN,SAN BENITO,COLEGIO PRIVADO MIXTO EL FORMADOR,BARRIO 3 DE ABRIL,41674267,FERNANDO RAFAEL LEAL CORDOVA,JUAN CARLOS MONZON LUTIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-03-0121-46,17-003,PETEN,SAN BENITO,COLEGIO PRIVADO MIXTO EL FORMADOR,BARRIO 3 DE ABRIL,4167076,FERNANDO RAFAEL LEAL CORDOVA,JUAN CARLOS MONZON LUTIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-03-0124-46,17-003,PETEN,SAN BENITO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO VALLE NUEVO,59959542,FERNANDO RAFAEL LEAL CORDOVA,ALMA DELIA CHUN,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
17-03-0128-46,17-003,PETEN,SAN BENITO,CENTRO EDUCATIVO CRISTIANO CON ORIENTACION UNIVERSITARIA EL SHADDAI,BARRIO EL PORVENIR,79263476,FERNANDO RAFAEL LEAL CORDOVA,HUSWER LANDREWS SARCEÑO MARTINEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN
17-03-0130-46,17-003,PETEN,SAN BENITO,INSTITUTO PRIVADO MIXTO DE BACHILLERATO POR MADUREZ,BARRIO VISTA HERMOSA,56914093,FERNANDO RAFAEL LEAL CORDOVA,ANA JUDITH NAJERA SOLIS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN
17-03-0131-46,17-003,PETEN,SAN BENITO,LICEO PALERMO,17 CALLE 5-62 ZONA 1,79262965,FERNANDO RAFAEL LEAL CORDOVA,MANUEL TRINIDAD BURSO PAZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN
17-03-0134-46,17-003,PETEN,SAN BENITO,CENTRO EDUCATIVO PRIVADO MIXTO DE EDUCACIÓN BÁSICA Y DIVERSIFICADO-CEPMEBYD-,BARRIIO VISTA HERMOSA,56903010,FERNANDO RAFAEL LEAL CORDOVA,NORLIN ARIEL LOPEZ DUQUE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-03-0135-46,17-003,PETEN,SAN BENITO,CENTRO EDUCACIONAL DE CIENCIAS CONTABLES-CECON,BARRIO LA ERMITA,31272478,FERNANDO RAFAEL LEAL CORDOVA,MIGUEL ANGEL GOGORA PINELO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN
17-03-0139-46,17-003,PETEN,SAN BENITO,CENTRO EDUCATIVO POR MADUREZ PROFA MILDRED AGUILAR MENDEZ,BARRIIO 3 DE ABRIL,30534099,FERNANDO RAFAEL LEAL CORDOVA,CARLOS ERVIN MIS REQUENA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN
17-03-0141-46,17-003,PETEN,SAN BENITO,COLEGIO PRIVADO MIXTO EL FORMADOR,BARRIO 3 DE ABRIL,41670768,FERNANDO RAFAEL LEAL CORDOVA,JUAN CARLOS MONZON LUTIN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN
17-03-0143-46,17-003,PETEN,SAN BENITO,CENTRO EDUCATIVO CRISTIANO ADONAI,BARRIO SAN JUAN,42549357,FERNANDO RAFAEL LEAL CORDOVA,EDWIN NOE MARROQUÍN HERNÁNDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN
17-03-0145-46,17-003,PETEN,SAN BENITO,LICEO DE CIENCIAS TÉCNICAS EL REDENTOR,BARRIO 3 DE ABRIL,47981031,FERNANDO RAFAEL LEAL CORDOVA,RODOLFO MEDINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN
17-03-1052-46,17-004,PETEN,SAN BENITO,CENTRO EDUCACIONAL DE CIENCIAS CONTABLES CECCON,3A. AVE. 5-38 ZONA 1,79261314,BARBARA JULIAIVONE LOPEZ VARGAS,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),PETÉN
17-03-2236-46,17-004,PETEN,SAN BENITO,COLEGIO RABY BATAB,COLONIA ITZA,,BARBARA JULIAIVONE LOPEZ VARGAS,RODOLFO MEDINA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-03-2832-46,17-003,PETEN,SAN BENITO,LICEO PALERMO,16 CALLE 5-62 ZONA 1,79262965,FERNANDO RAFAEL LEAL CORDOVA,PERLA VIOLETA MAS REYES DE BURGOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-03-2833-46,17-004,PETEN,SAN BENITO,LICEO PALERMO,16 CALLE 7-40 ZONA 1,,BARBARA JULIAIVONE LOPEZ VARGAS,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
17-03-2834-46,17-003,PETEN,SAN BENITO,LICEO PALERMO,16 CALLE 7-50 ZONA 1,79262965,FERNANDO RAFAEL LEAL CORDOVA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-03-2837-46,17-003,PETEN,SAN BENITO,CENTRO EDUCACIONAL DE CIENCIAS CONTABLES CECCON,2A. AVE. 5-33 ZONA 1,79252567,FERNANDO RAFAEL LEAL CORDOVA,MIGUEL ANGEL GONGORA PINELO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-03-3832-46,17-003,PETEN,SAN BENITO,CENTRO EDUCACIONAL DE CIENCIAS CONTABLES CECCON,BARRIO LA ERMITA,79262567,FERNANDO RAFAEL LEAL CORDOVA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
17-03-3992-46,17-003,PETEN,SAN BENITO,"CENTRO EDUCATIVO CRISTIANO CON ORIENTACION UNIVERSITARIA ""EL SHADDAI""",BARRIO EL PORVENIR 5 CALLE Y 2AV.,79263476,FERNANDO RAFAEL LEAL CORDOVA,CASTA TANAIRI MORE FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
17-03-3996-46,17-003,PETEN,SAN BENITO,CENTRO EDUCATIVO POR MADUREZ PROFA. MILDRED GUADALUPE AGUILAR MELENDEZ CEPMMA,BARRIO 3 DE ABRIL,,FERNANDO RAFAEL LEAL CORDOVA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-03-3997-46,17-003,PETEN,SAN BENITO,LICEO DE CIENCIAS TÉCNICAS EL REDENTOR,BARRIO 3 DE ABRIL,47981031,FERNANDO RAFAEL LEAL CORDOVA,RODOLFO MEDINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN
17-03-4111-46,17-003,PETEN,SAN BENITO,CENTRO EDUCATIVO CRISTIANO CON ORIENTACION UNIVERSITARIA EL SHADDAI,BARRIO EL PORVENIR,79263476,FERNANDO RAFAEL LEAL CORDOVA,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-03-4112-46,17-003,PETEN,SAN BENITO,CENTRO EDUCATIVO CRISTIANO CON ORIENTACION UNIVERSITARIA EL SHADDAI,BARRIO EL PORVENIR,79263476,FERNANDO RAFAEL LEAL CORDOVA,,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-03-4113-46,17-003,PETEN,SAN BENITO,CENTRO EDUCACIONAL DE CIENCIAS CONTABLES CECCON,3A. AVENIDA 5-38 ZONA 1,31272478,FERNANDO RAFAEL LEAL CORDOVA,MIGUEL ANGEL GONGORA PINELO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-04-0002-46,17-004,PETEN,SAN ANDRES,INSTITUTO DE EDUCACION DIVERSIFICADO POR COOPERATIVA,ALDEA SACPUY,40080043,BARBARA JULIAIVONE LOPEZ VARGAS,NOÉ AROLDO QUIXCHÁN MORALES,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-04-0083-46,17-002,PETEN,SAN ANDRES,CENTRO EDUCATIVO DE FORMACION INTEGRAL -CEFI-,CASERIO CRUCE DOS AGUADAS,53196330,LILIA SAUDITA SUNTECUN CHAN DE VITZIL,WILMER ACUÑA ALVARADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-04-0085-46,17-004,PETEN,SAN ANDRES,LICEO SANTA CRUZ,BARRIO NORTE SAN ANDRES,51623061,BARBARA JULIAIVONE LOPEZ VARGAS,TERESA DE JESUS CHI VANEGAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-04-0090-46,17-004,PETEN,SAN ANDRES,"CENTRO EDUCATIVO ""THE JUNGLE SCHOOL""",RANCHO CORAZONES EN ACCIÓN KM. 11.5 CARRETERA CARMELITA,48623733,BARBARA JULIAIVONE LOPEZ VARGAS,EDIL ADOLFO PINEDA SANTOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
17-04-0095-46,17-002,PETEN,SAN ANDRES,"COLEGIO PRIVADO CON ORIENTACIÓN CRISTIANA ""LICEO EMANUEL""",CASERO CRUCE DOS AGUADAS.,44918380,LILIA SAUDITA SUNTECUN CHAN DE VITZIL,ORPHA HONDINA CABALLEROS CASTILLO,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-04-0099-46,17-002,PETEN,SAN ANDRES,CENTRO EDUCATIVO DE FORMACION INTEGRAL- CEFI-,CASERIO CRUCE DOS AGUADAS,53196330,LILIA SAUDITA SUNTECUN CHAN DE VITZIL,WILMER ACUÑA ALVARADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-04-0103-46,17-004,PETEN,SAN ANDRES,"COLEGIO ""LIDERES DEL MAÑANA""",BARRIO COROZAL SACPUY,31807694,BARBARA JULIAIVONE LOPEZ VARGAS,GIL ALBERTO ARROYO FIGUEROA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-04-0104-46,17-004,PETEN,SAN ANDRES,INSTITUTO DE EDUCACIÓN DIVERSIFICADA,BARRIO NORESTE,44875480,BARBARA JULIAIVONE LOPEZ VARGAS,HECTOR DE JESUS GIRON MANZANERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-04-0112-46,17-004,PETEN,SAN ANDRES,CENTRO EDUCATIVO LIDERES DEL MAÑANA,BARRIO COROZAL ALDEA SACPUY,53585684,BARBARA JULIAIVONE LOPEZ VARGAS,ANA GLORIA REYNA YANES DE ROSA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-04-0116-46,17-002,PETEN,SAN ANDRES,INSTITUTO DDE EDUCACION DIVERSIFICADA-IED-,CASERIO CRUCE DOS AGUADAS,37155270,LILIA SAUDITA SUNTECUN CHAN DE VITZIL,ENNA YAMILETH URRUTIA JUAREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-04-0117-46,17-004,PETEN,SAN ANDRES,LICEO SACPUY-LISAC-,ALDEA SACPUY-LISAC-,46452466,BARBARA JULIAIVONE LOPEZ VARGAS,WALQUIRIA BERSABIT RAMOS PANTI,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN
17-04-0119-46,17-002,PETEN,SAN ANDRES,CENTRO EDUCATIVO DE FORMACION INTEGRAL-CEFI-,CASERIO CRUCE DOS AGUADAS,58180976,LILIA SAUDITA SUNTECUN CHAN DE VITZIL,WILMER ACUÑA ALVARADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),PETÉN
17-04-0483-46,,PETEN,SAN ANDRES,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DE CIENCIAS COMERCIALES,,,,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-04-2974-46,,PETEN,SAN ANDRES,CENTRO DE FORMACION DE MAESTROS DE EDUCACION PRIMARIA URBANA,SAN ANDRES,,,TERESA DE JESUS CHI VANEGAS,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-04-3953-46,17-004,PETEN,SAN ANDRES,LICEO SACPUY -LISAC,BARRIO EL CENTRO ALDEA SACPUY,33714796,BARBARA JULIAIVONE LOPEZ VARGAS,WALKIRIA BERSABIT RAMOS PANTI,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
17-04-4071-46,17-004,PETEN,SAN ANDRES,COLEGIO LIDERES DEL MAÑANA,ALDEA SACPUY,31807694,BARBARA JULIAIVONE LOPEZ VARGAS,,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-04-4076-46,17-004,PETEN,SAN ANDRES,LICEO SACPUY LISAC,BARRIO EL CENTRO SACPUY,33714796,BARBARA JULIAIVONE LOPEZ VARGAS,WALKIRIA BERSABIT RAMOS PANTI,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0167-46,17-007,PETEN,LA LIBERTAD,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA EL NARANJO,,HUGO RENE MACZ POP,---,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
17-05-0168-46,17-006,PETEN,LA LIBERTAD,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED,NUEVA LOTIFICACION,30327264,GREGORIO ENRIQUE ARGUETA SAMAYOA,EDWIN AMILCAR GARCIA IZAGUIRRE,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-05-0186-46,17-007,PETEN,LA LIBERTAD,"COLEGIO PRIVADO MIXTO ""MAYEN""",CASERIO NUEVO EDEN,49858492,HUGO RENE MACZ POP,MARTIR FABIAN MANGANDID,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0188-46,17-007,PETEN,LA LIBERTAD,"COLEGIO PRIVADO MIXTO ""JESUS EL DIVINO MAESTRO"" -JEDIMA-",CASERIO BETHANIA,,HUGO RENE MACZ POP,LUCIANO RAMIREZ POPA,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-05-0198-46,17-006,PETEN,LA LIBERTAD,ESCUELA NORMAL CENTRAL,BARRIO EL CENTRO LA LIBERTAD,46721701,GREGORIO ENRIQUE ARGUETA SAMAYOA,CARLOS ALEJANDRO DURAN RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-05-0199-46,17-006,PETEN,LA LIBERTAD,"COLEGIO PRIVADO MIXTO, ""EL PLANTEL""",CASERIO EL PLANTEL LA LIBERTAD,47957230,GREGORIO ENRIQUE ARGUETA SAMAYOA,RODOLFO AUGUSTO HERNANDEZ MUNGUIA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0200-46,17-007,PETEN,LA LIBERTAD,"CENTRO EDUCATIVO INTEGRAL, ""FAGIOLI""","BARRIO EL CENTRO, ALDEA EL NARANJO",57816239,HUGO RENE MACZ POP,ASMAVET EDGAR DE LEON YOC,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0208-46,17-007,PETEN,LA LIBERTAD,"COLEGIO DE CIENCIAS COMERCIALES LAS CRUCES, CON ORIENTACION EN COMPUTACION",ALDEA LAS CRUCES,79273890,HUGO RENE MACZ POP,ARACELI SANDOVAL VASQUEZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
17-05-0209-46,17-007,PETEN,LA LIBERTAD,"COLEGIO DE CIENCIAS COMERCIALES LAS CRUCES, CON ORIENTACION EN COMPUTACION",ALDEA LAS CRUCES,79273890,HUGO RENE MACZ POP,ARACELI SANDOVAL VASQUEZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0210-46,17-007,PETEN,LA LIBERTAD,"COLEGIO DE CIENCIAS COMERCIALES LAS CRUCES, CON ORIENTACION EN COMPUTACION",ALDEA LAS CRUCES,79277390,HUGO RENE MACZ POP,---,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),PETÉN
17-05-0211-46,17-007,PETEN,LA LIBERTAD,CENTRO DE EDUCACION INTEGRAL EL NARANJO,BARRIO EL CENTRO ALDEA EL NARANJO,57283598,HUGO RENE MACZ POP,MIRIÀN VIRGINIA MARTINEZ CANTÈ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-05-0216-46,17-006,PETEN,LA LIBERTAD,COLEGIO SANTA CRUZ,LA LIBERTAD,79243704,GREGORIO ENRIQUE ARGUETA SAMAYOA,ABILIO QUIÑONEZ CORADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-05-0217-46,17-007,PETEN,LA LIBERTAD,"CENTRO EDUCATIVO INTEGRAL, FAGIOLI","BARRIO EL CENTRO, ALDEA EL NARANJO",57816239,HUGO RENE MACZ POP,ASMAVET EDGAR DE LEON YOC,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-05-0223-46,17-007,PETEN,LA LIBERTAD,COLEGIO MIXTO BILINGUE BRITANNIA,ALDEA EL NARANJO,58922188,HUGO RENE MACZ POP,VICTOR HUGO CARRANZA CASTELLANOS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-05-0224-46,17-007,PETEN,LA LIBERTAD,COLEGIO PRIVADO MIXTO MAYEN,CASERIO NUEVO EDEN,49858492,HUGO RENE MACZ POP,MARLENE CECIBEL ALARCON ACOSTA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-05-0225-46,17-008,PETEN,LA LIBERTAD,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI- LAGUNITAS,CASERIO LAGUNITAS,30377199,ALFONZO CLAUDIO SALES,EVELIA FLORIDALMA MILIAN MILIAN,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0226-46,17-006,PETEN,LA LIBERTAD,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI- LA LIBERTAD,BARRIO EL ESTADIO,30989090,GREGORIO ENRIQUE ARGUETA SAMAYOA,MARTIN RAMIREZ SILVESTRE,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0227-46,17-008,PETEN,LA LIBERTAD,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI- GUATELINDA SAN DIEGO,CASERIO GUATELINDA SAN DIEGO,40894718,ALFONZO CLAUDIO SALES,NEHEMIAS SAUL GARCIA FLORIAN,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0228-46,17-007,PETEN,LA LIBERTAD,COLEGIO PRIVADO MIXTO -JEDIMA- PALESTINA,CASERIO PALESTINA,40311962,HUGO RENE MACZ POP,INGRID ELIZABETH PEREZ RAMOS,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-05-0230-46,17-006,PETEN,LA LIBERTAD,INSTITUTO MIXTO DE EDUCACION BILINGUE INTERCULTURAL -IMEBI- VISTA HERMOSA,CASERIO VISTA HERMOSA,,GREGORIO ENRIQUE ARGUETA SAMAYOA,ANDRES DOMINGO PAIZ,DIVERSIFICADO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,BILINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0232-46,17-006,PETEN,LA LIBERTAD,LICEO MIXTO MODERNO SANTA FE,BARRIO EL CENTRO LA LIBERTAD,55742301,GREGORIO ENRIQUE ARGUETA SAMAYOA,DELMI GABRIELA LUNA SIERRA DE PINEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-05-0234-46,17-006,PETEN,LA LIBERTAD,LICEO MIXTO MODERNO SANTA FE,BARRIO EL CENTRO,45309965,GREGORIO ENRIQUE ARGUETA SAMAYOA,DELMI GABRIELA LUNA SIERRA DE PINEDA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-05-0238-46,17-006,PETEN,LA LIBERTAD,"LICEO INTEGRAL CIENCIA Y VERDAD ""CIEV""",BARRIO EL ESTADIO,46967643,GREGORIO ENRIQUE ARGUETA SAMAYOA,ANA YOJANA ORTIZ MORAN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-05-0249-46,17-006,PETEN,LA LIBERTAD,"COLEGIO MIXTO PRIVADO ""MARTHA MARÍA""","CASERIO NUEVA VISTA HERMOSA, KILOMETRO 35",45734290,GREGORIO ENRIQUE ARGUETA SAMAYOA,JUAN ANTONIO LEMUS LOPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-05-0250-46,17-007,PETEN,LA LIBERTAD,COLEGIO MIXTO BILINGUE BRITANNIA,BARRIO ONCE DE NOVIEMBRE ALDEA EL NARANJO,58922188,HUGO RENE MACZ POP,HAYDEE DALILA IEMIMAH CARRANZA TAMBITO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0257-46,17-008,PETEN,LA LIBERTAD,COLEGIO MIXTO DE EDUCACIÓN MEDIA -CMEM- EL INNOVADOR,CASERIO GUATELINDA SAN DIEGO,45386655,ALFONZO CLAUDIO SALES,RONY GONZALO MANZANERO GONZALEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),PETÉN
17-05-0258-46,17-007,PETEN,LA LIBERTAD,"COLEGIO MIXTO BILIGUE ""BRITANNIA""",ALDEA EL NARANJO,51617598,HUGO RENE MACZ POP,HAYDEE DALILA CARRANZA TAMBITO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,PETÉN
17-05-0260-46,17-007,PETEN,LA LIBERTAD,CENTRO DE EDUCACION INTEGRAL EL NARANJO,ALDEA EL NARANJO,57283598,HUGO RENE MACZ POP,PAZ SOSA MANUEL ELIAS,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,BILINGUE,DOBLE,FIN DE SEMANA,PETÉN
